trade_idx,split_00,split_01,split_02,split_03,split_04,split_05,split_06,split_07,split_08,split_09,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44
4875,30973.1350,19265.0100,,3027.5100,13225.0100,,,,13231.2600,,,44663.7600,,,,,,,23387.5100,,,,,,,,,,,,9789.3850,32146.2600,,14324.3850,11346.2600,,,,,,,,,,
4876,30961.8950,19253.7700,,3016.2700,13365.6450,,,,13252.5200,,,44685.0200,,,,,,,23376.2700,,,,,,,,,,,,9778.1450,32167.5200,,14345.6450,11335.0200,,,,,,,,,,
4877,30950.6550,19275.0300,,3037.5300,13485.0300,,,,13301.2800,,,44598.7800,,,,,,,23397.5300,,,,,,,,,,,,9766.9050,32126.2800,,14346.9050,11405.0300,,,,,,,,,,
4878,30939.4150,19296.2900,,3026.2900,13370.0400,,,,13227.5400,,,44587.5400,,,,,,,23418.7900,,,,,,,,,,,,9736.9150,32068.7900,,14368.1650,11426.2900,,,,,,,,,,
4879,30928.1750,19285.0500,,3015.0500,13358.8000,,,,13216.3000,,,44576.3000,,,,,,,23308.8000,,,,,,,,,,,,9728.8000,32090.0500,,14356.9250,11447.5500,,,,,,,,,,
4880,30835.6850,19293.8100,,3036.3100,13347.5600,,,,13237.5600,,,44597.5600,,,,,,,23330.0600,,,,,,,,,,,,9750.0600,32125.0600,,14370.6850,11508.8100,,,,,,,,,,
4881,30755.6950,19282.5700,,3025.0700,13264.4450,,,,13258.8200,,,44618.8200,,,,,,,23351.3200,,,,,,,,,,,,9736.3200,32146.3200,,14399.4450,11552.5700,,,,,,,,,,
4882,30776.9550,19271.3300,,3013.8300,13285.7050,,,,13247.5800,,,44640.0800,,,,,,,23372.5800,,,,,,,,,,,,9725.0800,32135.0800,,14388.2050,11541.3300,,,,,,,,,,
4883,30715.7150,19301.3400,,2823.8400,13412.5900,,,,13112.5900,,,44628.8400,,,,,,,23210.0900,,,,,,,,,,,,9713.8400,32144.4650,,14376.9650,11530.0900,,,,,,,,,,
4884,30736.9750,19346.3500,,2845.1000,13433.8500,,,,13101.3500,,,44617.6000,,,,,,,23198.8500,,,,,,,,,,,,9702.6000,32119.4750,,14365.7250,11518.8500,,,,,,,,,,
4885,30725.7350,19367.6100,,2833.8600,13455.1100,,,,12950.1100,,,44606.3600,,,,,,,23023.8600,,,,,,,,,,,,9757.6100,32091.3600,,14371.9850,11540.1100,,,,,,,,,,
4886,30714.4950,19336.3700,,2822.6200,13443.8700,,,,13110.1200,,,44595.1200,,,,,,,23012.6200,,,,,,,,,,,,9746.3700,32078.8700,,14386.9950,11561.3700,,,,,,,,,,
4887,30644.5050,19357.6300,,2811.3800,13432.6300,,,,13131.3800,,,44590.7550,,,,,,,23001.3800,,,,,,,,,,,,9846.3800,32067.6300,,14409.5050,11582.6300,,,,,,,,,,
4888,30597.0150,19336.3900,,2800.1400,13421.3900,,,,13120.1400,,,44579.5150,,,,,,,22990.1400,,,,,,,,,,,,9867.6400,32066.3900,,14430.7650,11603.8900,,,,,,,,,,
4889,30585.7750,19357.6500,,2961.4000,13442.6500,,,,13018.9000,,,44605.7750,,,,,,,23011.4000,,,,,,,,,,,,9856.4000,32047.6500,,14452.0250,11720.1500,,,,,,,,,,
4890,30549.5350,19377.6600,,2950.1600,13431.4100,,,,13040.1600,,,44627.0350,,,,,,,23032.6600,,,,,,,,,,,,9845.1600,32036.4100,,14461.4100,11741.4100,,,,,,,,,,
4891,30570.7950,19372.6700,,2797.0450,13420.1700,,,,12950.1700,,,44635.7950,,,,,,,23053.9200,,,,,,,,,,,,9914.5450,32011.4200,,14482.6700,11856.4200,,,,,,,,,,
4892,30563.3050,19393.9300,,2785.8050,13291.4300,,,,12938.9300,,,44655.8050,,,,,,,23075.1800,,,,,,,,,,,,9935.8050,32032.6800,,14471.4300,11916.4300,,,,,,,,,,
4893,30584.5650,19441.4400,,2774.5650,13312.6900,,,,12960.1900,,,44685.8150,,,,,,,23096.4400,,,,,,,,,,,,9924.5650,32021.4400,,14460.1900,11905.1900,,,,,,,,,,
4894,30605.8250,19462.7000,,2795.8250,13158.3250,,,,12900.8250,,,44707.0750,,,,,,,22924.5750,,,,,,,,,,,,9874.5750,32002.7000,,14448.9500,11893.9500,,,,,,,,,,
4895,30535.2100,19496.4600,,2917.0850,13009.5850,,,,12862.0850,,,44700.2100,,,,,,,22727.7100,,,,,,,,,,,,9838.3350,31966.4600,,14395.8350,11882.7100,,,,,,,,,,
4896,30556.4700,19466.4700,,2905.8450,13030.8450,,,,12850.8450,,,44677.7200,,,,,,,22716.4700,,,,,,,,,,,,9815.8450,31987.7200,,14417.0950,11865.2200,,,,,,,,,,
4897,30445.2300,19432.7300,,2894.6050,13019.6050,,,,12839.6050,,,44666.4800,,,,,,,22705.2300,,,,,,,,,,,,9802.1050,31961.4800,,14405.8550,11861.4800,,,,,,,,,,
4898,30466.4900,19421.4900,,2883.3650,13008.3650,,,,12828.3650,,,44660.2400,,,,,,,22726.4900,,,,,,,,,,,,9797.7400,31925.2400,,14363.3650,11882.7400,,,,,,,,,,
4899,30595.8750,19474.0000,,2872.1250,12997.1250,,,,12817.1250,,,44681.5000,,,,,,,22604.0000,,,,,,,,,,,,9786.5000,31946.5000,,14342.1250,11871.5000,,,,,,,,,,
4900,30617.1350,19462.7600,,2860.8850,12911.5100,,,,12805.8850,,,44670.2600,,,,,,,22487.7600,,,,,,,,,,,,9792.1350,31935.2600,,14317.1350,11860.2600,,,,,,,,,,
4901,30638.3950,19539.0200,,2849.6450,12900.2700,,,,12794.6450,,,44659.0200,,,,,,,22476.5200,,,,,,,,,,,,9813.3950,31912.7700,,14338.3950,11849.0200,,,,,,,,,,
4902,30659.6550,19560.2800,,2800.9050,12889.0300,,,,12783.4050,,,44617.7800,,,,,,,22465.2800,,,,,,,,,,,,9833.4050,31927.7800,,14358.4050,12004.0300,,,,,,,,,,
4903,30679.6650,19581.5400,,2789.6650,12817.7900,,,,12772.1650,,,44606.5400,,,,,,,22395.9150,,,,,,,,,,,,9854.6650,31910.2900,,14385.2900,12171.5400,,,,,,,,,,
4904,30719.0500,19602.8000,,2725.9250,12750.9250,,,,12809.6750,,,44580.3000,,,,,,,22319.6750,,,,,,,,,,,,9875.9250,31961.5500,,14360.3000,12192.8000,,,,,,,,,,
4905,30740.3100,19624.0600,,2747.1850,12640.3100,,,,12857.1850,,,44601.5600,,,,,,,22224.6850,,,,,,,,,,,,9897.1850,32000.3100,,14349.0600,12030.3100,,,,,,,,,,
4906,30761.5700,19654.0700,,2843.4450,12629.0700,,,,12878.4450,,,44621.5700,,,,,,,22147.1950,,,,,,,,,,,,9885.9450,32021.5700,,14370.3200,12201.5700,,,,,,,,,,
4907,30750.3300,19675.3300,,2760.9550,12617.8300,,,,12925.9550,,,44636.5800,,,,,,,22135.9550,,,,,,,,,,,,9909.0800,32042.8300,,14336.5800,12222.8300,,,,,,,,,,
4908,30739.0900,19679.0900,,2749.7150,12548.4650,,,,12947.2150,,,,,,,,,,22124.7150,,,,,,,,,,,,9897.8400,32064.0900,,14325.3400,12244.0900,,,,,,,,,,
4909,30727.8500,19667.8500,,2695.9750,12537.2250,,,,12968.4750,,,,,,,,,,22065.9750,,,,,,,,,,,,9942.8500,32200.3500,,14346.6000,12345.3500,,,,,,,,,,
4910,30770.9850,19656.6100,,2684.7350,12558.4850,,,,12989.7350,,,,,,,,,,22054.7350,,,,,,,,,,,,9964.1100,32221.6100,,14306.6100,12242.8600,,,,,,,,,,
4911,30785.9950,19585.3700,,2705.9950,12545.3700,,,,13024.7450,,,,,,,,,,22043.4950,,,,,,,,,,,,9890.9950,32309.1200,,14267.8700,12264.1200,,,,,,,,,,
4912,30802.2550,19517.8800,,2685.3800,12552.2550,,,,12981.0050,,,,,,,,,,22032.2550,,,,,,,,,,,,9912.2550,32297.8800,,14256.6300,12344.7550,,,,,,,,,,
4913,30823.5150,19429.7650,,2706.6400,12573.5150,,,,13033.5150,,,,,,,,,,22021.0150,,,,,,,,,,,,9862.8900,32319.1400,,14277.8900,12366.0150,,,,,,,,,,
4914,30844.7750,19345.4000,,2730.4000,12562.2750,,,,13054.7750,,,,,,,,,,22009.7750,,,,,,,,,,,,9884.1500,32340.4000,,14285.4000,12387.2750,,,,,,,,,,
4915,30829.7850,19334.1600,,2751.6600,12551.0350,,,,13096.0350,,,,,,,,,,21998.5350,,,,,,,,,,,,9905.4100,32361.6600,,14274.1600,12448.5350,,,,,,,,,,
4916,30851.0450,19402.9200,,2736.0450,12564.1700,,,,13084.7950,,,,,,,,,,22019.7950,,,,,,,,,,,,9894.1700,32240.4200,,14295.4200,12524.7950,,,,,,,,,,
4917,30881.0550,19424.1800,,2757.3050,12621.0550,,,,13106.0550,,,,,,,,,,22198.5550,,,,,,,,,,,,9915.4300,32229.1800,,14316.6800,12546.0550,,,,,,,,,,
4918,30939.1900,19445.4400,,2759.8150,12696.0650,,,,13127.3150,,,,,,,,,,22376.0650,,,,,,,,,,,,9856.6900,32150.4400,,14294.8150,12616.0650,,,,,,,,,,
4919,30927.9500,19434.2000,,2781.0750,12717.3250,,,,13148.5750,,,,,,,,,,22364.8250,,,,,,,,,,,,9877.9500,32086.7000,,14257.3250,12693.5750,,,,,,,,,,
4920,30916.7100,19397.3350,,2802.3350,12727.9600,,,,13037.3350,,,,,,,,,,22386.0850,,,,,,,,,,,,9866.7100,32075.4600,,14246.0850,12714.8350,,,,,,,,,,
4921,30905.4700,19366.7200,,2747.3450,12749.2200,,,,13058.5950,,,,,,,,,,22407.3450,,,,,,,,,,,,9855.4700,31982.3450,,14267.3450,12736.0950,,,,,,,,,,
4922,30894.2300,19326.1050,,2683.6050,12770.4800,,,,12951.1050,,,,,,,,,,22428.6050,,,,,,,,,,,,9844.2300,32003.6050,,14245.4800,12724.8550,,,,,,,,,,
4923,30882.9900,19314.8650,,2672.3650,12759.2400,,,,12939.8650,,,,,,,,,,22593.6150,,,,,,,,,,,,9824.2400,31992.3650,,14234.2400,12713.6150,,,,,,,,,,
4924,30871.7500,19293.6250,,2661.1250,12780.5000,,,,12861.1250,,,,,,,,,,22614.8750,,,,,,,,,,,,9813.0000,31981.1250,,14223.0000,12773.6250,,,,,,,,,,
4925,30860.5100,19282.3850,,2649.8850,12801.7600,,,,12849.8850,,,,,,,,,,22636.1350,,,,,,,,,,,,9801.7600,31897.3850,,14216.1350,12794.8850,,,,,,,,,,
4926,31066.7700,19288.6450,,2638.6450,12771.7700,,,,12772.3950,,,,,,,,,,22657.3950,,,,,,,,,,,,9806.7700,31954.8950,,14204.8950,12783.6450,,,,,,,,,,
4927,31055.5300,19323.6550,,2759.9050,12795.5300,,,,12692.4050,,,,,,,,,,22774.9050,,,,,,,,,,,,9819.2800,31976.1550,,14198.0300,12727.4050,,,,,,,,,,
4928,31288.0400,19344.9150,,2748.6650,12784.2900,,,,12681.1650,,,,,,,,,,22896.1650,,,,,,,,,,,,9808.0400,32027.4150,,14186.7900,12662.4150,,,,,,,,,,
4929,31309.3000,19361.1750,,2917.4250,12773.0500,,,,12702.4250,,,,,,,,,,22884.9250,,,,,,,,,,,,9796.8000,32048.6750,,14182.4250,12651.1750,,,,,,,,,,
4930,31298.0600,19328.6850,,2938.6850,12794.3100,,,,12691.1850,,,,,,,,,,22985.5600,,,,,,,,,,,,9862.4350,32086.1850,,14203.6850,12639.9350,,,,,,,,,,
4931,31542.4450,19317.4450,,3039.9450,12815.5700,,,,12679.9450,,,,,,,,,,22974.3200,,,,,,,,,,,,9787.4450,32074.9450,,14256.1950,12608.6950,,,,,,,,,,
4932,31563.7050,19288.7050,,3105.5800,12838.7050,,,,12711.2050,,,,,,,,,,22995.5800,,,,,,,,,,,,9808.7050,32063.7050,,14323.7050,12574.3300,,,,,,,,,,
4933,31787.4650,19309.9650,,3126.8400,12859.9650,,,,12756.2150,,,,,,,,,,23118.7150,,,,,,,,,,,,9776.8400,32052.4650,,14344.9650,12556.8400,,,,,,,,,,
4934,31808.7250,19296.2250,,3115.6000,12928.7250,,,,12777.4750,,,,,,,,,,23107.4750,,,,,,,,,,,,9709.9750,31927.4750,,14366.2250,12578.1000,,,,,,,,,,
4935,32016.2350,19284.9850,,3104.3600,13009.3600,,,,12798.7350,,,,,,,,,,23203.7350,,,,,,,,,,,,9731.2350,31916.2350,,14354.9850,12538.1100,,,,,,,,,,
4936,32210.6200,19273.7450,,3093.1200,13030.6200,,,,12829.9950,,,,,,,,,,23192.4950,,,,,,,,,,,,9658.1200,31812.4950,,14343.7450,12465.6200,,,,,,,,,,
4937,32450.6300,19295.0050,,3191.8800,13051.8800,,,,12851.2550,,,,,,,,,,23006.2550,,,,,,,,,,,,9679.3800,31708.7550,,14355.0050,12454.3800,,,,,,,,,,
4938,32471.8900,19316.2650,,3276.8900,13040.6400,,,,12872.5150,,,,,,,,,,23027.5150,,,,,,,,,,,,9578.7650,31620.6400,,14376.2650,12443.1400,,,,,,,,,,
4939,32493.1500,19308.7750,,3298.1500,13029.4000,,,,12861.2750,,,,,,,,,,23016.2750,,,,,,,,,,,,9600.0250,31641.9000,,14399.4000,12431.9000,,,,,,,,,,
4940,32481.9100,19297.5350,,3319.4100,13184.4100,,,,12847.5350,,,,,,,,,,23005.0350,,,,,,,,,,,,9499.4100,31731.9100,,14421.9100,12435.6600,,,,,,,,,,
4941,32700.6700,19323.1700,,3340.6700,13205.6700,,,,12777.5450,,,,,,,,,,22993.7950,,,,,,,,,,,,9338.7950,31753.1700,,14443.1700,12424.4200,,,,,,,,,,
4942,32721.9300,19311.9300,,3318.1800,13194.4300,,,,12685.0550,,,,,,,,,,22982.5550,,,,,,,,,,,,9360.0550,31774.4300,,14403.1800,12445.6800,,,,,,,,,,
4943,32743.1900,19346.9400,,3338.8150,13215.6900,,,,12565.0650,,,,,,,,,,22971.3150,,,,,,,,,,,,9381.3150,31760.6900,,14370.6900,12434.4400,,,,,,,,,,
4944,32764.4500,19395.7000,,3327.5750,13204.4500,,,,12586.3250,,,,,,,,,,22960.0750,,,,,,,,,,,,9177.5750,31749.4500,,14391.9500,12423.2000,,,,,,,,,,
4945,32785.7100,19330.7100,,3348.8350,13345.7100,,,,12607.5850,,,,,,,,,,22948.8350,,,,,,,,,,,,8981.9600,31718.2100,,14380.7100,12444.4600,,,,,,,,,,
4946,32774.4700,19273.8450,,3350.0950,13184.4700,,,,12628.8450,,,,,,,,,,22937.5950,,,,,,,,,,,,8970.7200,31730.7200,,14331.9700,12444.4700,,,,,,,,,,
4947,32893.2300,19185.1050,,3336.9800,13205.7300,,,,12486.3550,,,,,,,,,,22926.3550,,,,,,,,,,,,8991.9800,31751.9800,,14293.2300,12405.7300,,,,,,,,,,
4948,32914.4900,19278.8650,,3325.7400,13310.7400,,,,12507.6150,,,,,,,,,,22850.1150,,,,,,,,,,,,9013.2400,31740.7400,,14314.4900,12394.4900,,,,,,,,,,
4949,32903.2500,19300.1250,,3297.6250,13299.5000,,,,12496.3750,,,,,,,,,,22871.3750,,,,,,,,,,,,9067.0000,31763.2500,,14335.7500,12415.7500,,,,,,,,,,
4950,32892.0100,19407.6350,,3286.3850,13288.2600,,,,12332.6350,,,,,,,,,,22788.8850,,,,,,,,,,,,9120.1350,31752.0100,,14324.5100,12437.0100,,,,,,,,,,
4951,32880.7700,19510.7700,,3260.1450,13277.0200,,,,12321.3950,,,,,,,,,,22810.1450,,,,,,,,,,,,9141.3950,31789.5200,,14313.2700,12415.7700,,,,,,,,,,
4952,33018.9050,19532.0300,,3248.9050,13298.2800,,,,12191.4050,,,,,,,,,,22703.9050,,,,,,,,,,,,9111.4050,31730.7800,,14207.0300,12404.5300,,,,,,,,,,
4953,33040.1650,19520.7900,,3270.1650,13147.6650,,,,12212.6650,,,,,,,,,,22650.1650,,,,,,,,,,,,9132.6650,31719.5400,,14110.7900,12425.7900,,,,,,,,,,
4954,33028.9250,19542.0500,,3286.4250,13136.4250,,,,12201.4250,,,,,,,,,,22617.6750,,,,,,,,,,,,9121.4250,31672.6750,,13993.3000,12447.0500,,,,,,,,,,
4955,33017.6850,19563.3100,,3275.1850,13000.1850,,,,12190.1850,,,,,,,,,,22606.4350,,,,,,,,,,,,9110.1850,31607.6850,,14113.3100,12515.8100,,,,,,,,,,
4956,33223.3200,19584.5700,,3263.9450,12988.9450,,,,12077.6950,,,,,,,,,,22560.8200,,,,,,,,,,,,9131.4450,31535.1950,,14245.8200,12537.0700,,,,,,,,,,
4957,33244.5800,19573.3300,,3285.2050,13010.2050,,,,12098.9550,,,,,,,,,,22549.5800,,,,,,,,,,,,9136.4550,31523.9550,,14234.5800,12525.8300,,,,,,,,,,
4958,33447.0900,19649.5900,,3306.4650,13031.4650,,,,11982.7150,,,,,,,,,,22538.3400,,,,,,,,,,,,9157.7150,31472.7150,,14223.3400,12547.0900,,,,,,,,,,
4959,33468.3500,19703.3500,,3308.9750,12968.9750,,,,12003.9750,,,,,,,,,,22527.1000,,,,,,,,,,,,9146.4750,31461.4750,,14244.6000,12568.3500,,,,,,,,,,
4960,33658.9850,19724.6100,,3297.7350,12882.7350,,,,12025.2350,,,,,,,,,,22515.8600,,,,,,,,,,,,9135.2350,31450.2350,,14265.8600,12589.6100,,,,,,,,,,
4961,33861.4950,19682.1200,,3286.4950,12803.9950,,,,12013.9950,,,,,,,,,,22543.3700,,,,,,,,,,,,9156.4950,31453.9950,,14254.6200,12435.8700,,,,,,,,,,
4962,33882.7550,19719.6300,,3275.2550,12792.7550,,,,12002.7550,,,,,,,,,,22582.1300,,,,,,,,,,,,9145.2550,31475.2550,,14097.1300,12424.6300,,,,,,,,,,
4963,34021.5150,19740.8900,,3367.7650,12781.5150,,,,11955.2650,,,,,,,,,,22647.1400,,,,,,,,,,,,9166.5150,31372.7650,,14085.8900,12413.3900,,,,,,,,,,
4964,34042.7750,19729.6500,,3356.5250,12770.2750,,,,11944.0250,,,,,,,,,,22668.4000,,,,,,,,,,,,9155.2750,31465.2750,,14074.6500,12402.1500,,,,,,,,,,
4965,34064.0350,19718.4100,,3345.2850,12777.7850,,,,11965.2850,,,,,,,,,,22635.2850,,,,,,,,,,,,9144.0350,31454.0350,,14063.4100,12423.4100,,,,,,,,,,
4966,34151.5450,19675.9200,,3366.5450,12766.5450,,,,11960.2950,,,,,,,,,,22701.5450,,,,,,,,,,,,9165.2950,31442.7950,,14052.1700,12444.6700,,,,,,,,,,
4967,34269.0550,19697.1800,,3387.8050,12790.3050,,,,11959.6800,,,,,,,,,,22722.8050,,,,,,,,,,,,9312.1800,31431.5550,,14073.4300,12465.9300,,,,,,,,,,
4968,34374.0650,19638.4400,,3409.0650,12811.5650,,,,11918.4400,,,,,,,,,,22811.5650,,,,,,,,,,,,9333.4400,31420.3150,,14062.1900,12405.9400,,,,,,,,,,
4969,34395.3250,19585.9500,,3430.3250,12822.8250,,,,11939.7000,,,,,,,,,,22800.3250,,,,,,,,,,,,9322.2000,31439.0750,,13863.4500,12330.9500,,,,,,,,,,
4970,34384.0850,19607.2100,,3451.5850,12811.5850,,,,11960.9600,,,,,,,,,,22707.2100,,,,,,,,,,,,9343.4600,31429.0850,,13852.2100,12319.7100,,,,,,,,,,
4971,34372.8450,19628.4700,,3500.3450,12800.3450,,,,11982.2200,,,,,,,,,,22695.9700,,,,,,,,,,,,9364.7200,31404.0950,,13695.9700,12262.2200,,,,,,,,,,
4972,34472.8550,19649.7300,,3555.3550,12821.6050,,,,11879.7300,,,,,,,,,,22684.7300,,,,,,,,,,,,9396.6050,31375.3550,,13839.1050,12250.9800,,,,,,,,,,
4973,34592.2400,19652.2400,,3544.1150,12849.1150,,,,11900.9900,,,,,,,,,,22705.9900,,,,,,,,,,,,9417.8650,31364.1150,,13827.8650,12182.2400,,,,,,,,,,
4974,34613.5000,19641.0000,,3595.3750,12807.8750,,,,11794.7500,,,,,,,,,,22727.2500,,,,,,,,,,,,9439.1250,31384.1250,,13849.1250,12051.0000,,,,,,,,,,
4975,34722.2600,19684.7600,,3628.5100,12829.1350,,,,11783.5100,,,,,,,,,,22748.5100,,,,,,,,,,,,9344.7600,31436.6350,,13837.8850,12039.7600,,,,,,,,,,
4976,34743.5200,19734.7700,,3617.2700,12817.8950,,,,11772.2700,,,,,,,,,,22769.7700,,,,,,,,,,,,9333.5200,31457.8950,,13744.1450,12028.5200,,,,,,,,,,
4977,34819.7800,19756.0300,,3606.0300,12839.1550,,,,11841.0300,,,,,,,,,,22791.0300,,,,,,,,,,,,9414.1550,31446.6550,,13636.0300,12017.2800,,,,,,,,,,
4978,34916.0400,19777.2900,,3594.7900,12827.9150,,,,11862.2900,,,,,,,,,,22727.2900,,,,,,,,,,,,9517.2900,31435.4150,,13657.2900,12006.0400,,,,,,,,,,
4979,34904.8000,19792.3000,,3616.0500,12849.1750,,,,11851.0500,,,,,,,,,,22748.5500,,,,,,,,,,,,9506.0500,31424.1750,,13696.0500,11912.3000,,,,,,,,,,
4980,35027.9350,19823.5600,,3768.5600,12870.4350,,,,11839.8100,,,,,,,,,,22627.3100,,,,,,,,,,,,9494.8100,31445.4350,,13754.8100,11901.0600,,,,,,,,,,
4981,35164.8200,19873.5700,,3907.9450,12859.1950,,,,11728.5700,,,,,,,,,,22616.0700,,,,,,,,,,,,9315.4450,31466.6950,,13776.0700,11808.5700,,,,,,,,,,
4982,35310.4550,19894.8300,,4057.3300,12820.4550,,,,11717.3300,,,,,,,,,,22637.3300,,,,,,,,,,,,9336.7050,31487.9550,,13797.3300,11829.8300,,,,,,,,,,
4983,35331.7150,19883.5900,,4046.0900,12841.7150,,,,11671.0900,,,,,,,,,,22658.5900,,,,,,,,,,,,9169.2150,31462.9650,,13818.5900,11758.5900,,,,,,,,,,
4984,35352.9750,19924.8500,,4219.8500,12862.9750,,,,11692.3500,,,,,,,,,,22679.8500,,,,,,,,,,,,9190.4750,31434.2250,,13807.3500,11674.8500,,,,,,,,,,
4985,35341.7350,19913.6100,,4381.1100,12852.9850,,,,11681.1100,,,,,,,,,,22559.8600,,,,,,,,,,,,9046.1100,31384.2350,,13821.7350,11696.1100,,,,,,,,,,
4986,35330.4950,19934.8700,,4514.8700,12841.7450,,,,11669.8700,,,,,,,,,,22581.1200,,,,,,,,,,,,9034.8700,31372.9950,,13859.2450,11717.3700,,,,,,,,,,
4987,35190.5050,19956.1300,,4503.6300,12863.0050,,,,11658.6300,,,,,,,,,,22602.3800,,,,,,,,,,,,9209.8800,31348.0050,,13880.5050,11601.1300,,,,,,,,,,
4988,35029.8900,19931.1400,,4492.3900,12851.7650,,,,11638.6400,,,,,,,,,,22541.1400,,,,,,,,,,,,9231.1400,31310.5150,,13901.7650,11589.8900,,,,,,,,,,
4989,35051.1500,19891.1500,,4706.1500,12898.0250,,,,11627.4000,,,,,,,,,,22529.9000,,,,,,,,,,,,9219.9000,31299.2750,,13878.0250,11611.1500,,,,,,,,,,
4990,35188.6600,19809.9100,,4727.4100,12886.7850,,,,11648.6600,,,,,,,,,,22457.4100,,,,,,,,,,,,9208.6600,31288.0350,,13873.0350,11686.1600,,,,,,,,,,
4991,35209.9200,19722.4200,,4748.6700,12946.7950,,,,11677.4200,,,,,,,,,,22446.1700,,,,,,,,,,,,9197.4200,31353.0450,,13894.2950,11707.4200,,,,,,,,,,
4992,35231.1800,19711.1800,,4949.9300,12968.0550,,,,11698.6800,,,,,,,,,,22467.4300,,,,,,,,,,,,9453.6800,31374.3050,,13915.5550,11728.6800,,,,,,,,,,
4993,35252.4400,19618.6900,,5142.4400,13005.5650,,,,11719.9400,,,,,,,,,,22439.3150,,,,,,,,,,,,9474.9400,31395.5650,,13936.8150,11753.6900,,,,,,,,,,
4994,35241.2000,19607.4500,,5163.7000,13026.8250,,,,11737.4500,,,,,,,,,,22393.0750,,,,,,,,,,,,9463.7000,31501.8250,,13950.5750,11774.9500,,,,,,,,,,
4995,35284.9600,19771.2100,,5184.9600,13048.0850,,,,11747.4600,,,,,,,,,,22319.3350,,,,,,,,,,,,9484.9600,31593.0850,,13939.3350,11796.2100,,,,,,,,,,
4996,35306.2200,19612.4700,,5206.2200,13076.8450,,,,11736.2200,,,,,,,,,,22308.0950,,,,,,,,,,,,9723.0950,31581.8450,,13928.0950,11833.7200,,,,,,,,,,
4997,35327.4800,19633.7300,,5374.9800,13069.3550,,,,11724.9800,,,,,,,,,,22296.8550,,,,,,,,,,,,9979.9800,31570.6050,,14010.6050,11854.9800,,,,,,,,,,
4998,35348.7400,19654.9900,,5363.7400,13090.6150,,,,11809.9900,,,,,,,,,,22266.8650,,,,,,,,,,,,10001.2400,31559.3650,,14083.1150,11844.9900,,,,,,,,,,
4999,35383.7500,19498.7500,,5385.0000,13079.3750,,,,11893.7500,,,,,,,,,,22221.8750,,,,,,,,,,,,10022.5000,31548.1250,,14071.8750,11866.2500,,,,,,,,,,
5000,35433.7600,19487.5100,,5406.2600,13100.6350,,,,11947.5100,,,,,,,,,,22175.6350,,,,,,,,,,,,10011.2600,31536.8850,,14093.1350,11887.5100,,,,,,,,,,
5001,35493.7700,19350.0200,,5395.0200,13121.8950,,,,11968.7700,,,,,,,,,,22118.7700,,,,,,,,,,,,10032.5200,31525.6450,,14114.3950,11835.0200,,,,,,,,,,
5002,35553.7800,19338.7800,,5550.0300,13143.1550,,,,12026.2800,,,,,,,,,,22107.5300,,,,,,,,,,,,10021.2800,31514.4050,,14135.6550,11856.2800,,,,,,,,,,
5003,35575.0400,19327.5400,,5695.6650,13158.1650,,,,12015.0400,,,,,,,,,,22128.7900,,,,,,,,,,,,10010.0400,31503.1650,,14156.9150,11845.0400,,,,,,,,,,
5004,35596.3000,19201.3000,,5716.9250,13179.4250,,,,12036.3000,,,,,,,,,,22208.8000,,,,,,,,,,,,9998.8000,31504.4250,,14178.1750,11833.8000,,,,,,,,,,
5005,35591.9350,19190.0600,,5733.1850,13143.1850,,,,12025.0600,,,,,,,,,,22230.0600,,,,,,,,,,,,10237.5600,31525.6850,,14195.6850,11822.5600,,,,,,,,,,
5006,35613.1950,19211.3200,,5765.6950,13131.9450,,,,12013.8200,,,,,,,,,,22309.4450,,,,,,,,,,,,10258.8200,31523.1950,,14205.6950,11811.3200,,,,,,,,,,
5007,35634.4550,19200.0800,,5786.9550,13111.9550,,,,12030.0800,,,,,,,,,,22376.9550,,,,,,,,,,,,10463.2050,31544.4550,,14213.2050,11786.3300,,,,,,,,,,
5008,35620.7150,19188.8400,,5808.2150,13100.7150,,,,12018.8400,,,,,,,,,,22398.2150,,,,,,,,,,,,10672.5900,31565.7150,,14201.9650,11790.7150,,,,,,,,,,
5009,35641.9750,19177.6000,,5808.2250,13089.4750,,,,12007.6000,,,,,,,,,,22361.9750,,,,,,,,,,,,10693.8500,31670.7250,,14193.8500,11749.4750,,,,,,,,,,
5010,35630.7350,19198.8600,,5846.9850,13078.2350,,,,12028.8600,,,,,,,,,,22439.4850,,,,,,,,,,,,10812.6100,31691.9850,,14182.6100,11770.7350,,,,,,,,,,
5011,35619.4950,19183.2450,,5868.2450,13124.4950,,,,12088.8700,,,,,,,,,,22428.2450,,,,,,,,,,,,10833.8700,31763.2450,,14186.3700,11710.7450,,,,,,,,,,
5012,35608.2550,19204.5050,,5857.0050,13069.5050,,,,12175.1300,,,,,,,,,,22417.0050,,,,,,,,,,,,10822.6300,31784.5050,,14175.1300,11699.5050,,,,,,,,,,
5013,35597.0150,19225.7650,,5904.5150,13058.2650,,,,12163.8900,,,,,,,,,,22405.7650,,,,,,,,,,,,10973.8900,31743.2650,,14196.3900,11688.2650,,,,,,,,,,
