trade_idx,split_00,split_01,split_02,split_03,split_04,split_05,split_06,split_07,split_08,split_09,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44
5127,9028.7800,14498.1550,19798.7800,-13712.4700,11490.0300,,,5868.1550,6986.2800,14895.0300,,17687.5300,22808.1550,,,,,,-5049.3450,,,,,,13342.5300,,,,,,11808.1550,30006.2800,-24673.7200,9919.4050,901.9050,,,,,,,,,,
5128,9017.5400,14519.4150,19820.0400,-13672.4600,11511.2900,,,5856.9150,6871.2900,14960.0400,,17513.7900,22829.4150,,,,,,-5060.5850,,,,,,13331.2900,,,,,,11829.4150,29995.0400,-24723.7100,9995.0400,923.1650,,,,,,,,,,
5129,8891.3000,14476.9250,19841.3000,-13699.3250,11501.3000,,,6150.0500,6860.0500,15007.5500,,17535.0500,22818.1750,,,,,,-5039.3250,,,,,,13320.0500,,,,,,11850.6750,30073.8000,-24734.9500,10016.3000,936.9250,,,,,,,,,,
5130,8912.5600,14504.4350,19830.0600,-13678.0650,11490.0600,,,6171.3100,6881.3100,15065.0600,,17523.8100,22864.4350,,,,,,-5018.0650,,,,,,13308.8100,,,,,,11839.4350,30062.5600,-24746.1900,10050.0600,925.6850,,,,,,,,,,
5131,8901.3200,14525.6950,19842.5700,-13656.8050,11511.3200,,,6192.5700,6975.0700,15130.0700,,17512.5700,22853.1950,,,,,,-4996.8050,,,,,,13297.5700,,,,,,11828.1950,30083.8200,-24709.9300,10038.8200,914.4450,,,,,,,,,,
5132,8890.0800,14521.9550,19845.0800,-13635.5450,11500.0800,,,6438.8300,6963.8300,15151.3300,,17501.3300,22765.7050,,,,,,-5156.7950,,,,,,13192.5800,,,,,,11731.9550,30142.5800,-24654.9200,10060.0800,891.9550,,,,,,,,,,
5133,8737.5900,14510.7150,19857.5900,-13614.2850,11546.3400,,,6735.0900,7088.8400,15196.3400,,17341.3400,22841.9650,,,,,,-5330.5350,,,,,,13213.8400,,,,,,11720.7150,30163.8400,-24633.6600,10081.3400,913.2150,,,,,,,,,,
5134,8600.1000,14505.7250,19878.8500,-13624.2750,11535.1000,,,6756.3500,7077.6000,15243.8500,,17190.7250,22863.2250,,,,,,-5527.4000,,,,,,13235.1000,,,,,,11709.4750,30152.6000,-24644.9000,10102.6000,934.4750,,,,,,,,,,
5135,8458.8600,14485.7350,19867.6100,-13641.7650,11595.1100,,,6745.1100,7237.6100,15303.8600,,17211.9850,22851.9850,,,,,,-5538.6400,,,,,,13223.8600,,,,,,11599.4850,30173.8600,-24656.1400,10123.8600,851.9850,,,,,,,,,,
5136,8322.6200,14454.4950,19912.6200,-13668.0050,11616.3700,,,6518.8700,7226.3700,15325.1200,,17228.2450,22873.2450,,,,,,-5549.8800,,,,,,13212.6200,,,,,,11620.7450,30191.3700,-24634.8800,10121.3700,783.2450,,,,,,,,,,
5137,8343.8800,14388.2550,19933.8800,-13679.2450,11653.8800,,,6507.6300,7366.3800,15346.3800,,17260.7550,22894.5050,,,,,,-5697.3700,,,,,,13071.3800,,,,,,11642.0050,30212.6300,-24613.6200,10142.6300,804.5050,,,,,,,,,,
5138,8197.0150,14377.0150,19952.6400,-13690.4850,11675.1400,,,6496.3900,7481.3900,15335.1400,,17282.0150,22915.7650,,,,,,-5708.6100,,,,,,13092.6400,,,,,,11663.2650,30242.6400,-24603.6100,10163.8900,712.0150,,,,,,,,,,
5139,8185.7750,14310.7750,19987.6500,-13629.2250,11696.4000,,,6517.6500,7602.6500,15381.4000,,17303.2750,22863.2750,,,,,,-5719.8500,,,,,,12907.6500,,,,,,11684.5250,30263.9000,-24607.3500,10213.2750,700.7750,,,,,,,,,,
5140,8048.2850,14299.5350,20008.9100,-13607.9650,11725.1600,,,6351.4100,7623.9100,15439.5350,,17303.2850,22852.0350,,,,,,-5792.3400,,,,,,12732.6600,,,,,,11673.2850,30281.4100,-24582.3400,10279.5350,629.5350,,,,,,,,,,
5141,8069.5450,14173.2950,20032.6700,-13602.9550,11717.6700,,,6193.9200,7645.1700,15460.7950,,17342.0450,22873.2950,,,,,,-5888.5800,,,,,,12563.9200,,,,,,11662.0450,30302.6700,-24566.0800,10300.7950,570.7950,,,,,,,,,,
5142,8058.3050,14162.0550,20021.4300,-13581.6950,11738.9300,,,6362.0550,7666.4300,15482.0550,,17363.3050,22915.8050,,,,,,-5899.8200,,,,,,12585.1800,,,,,,11437.6800,30291.4300,-24588.5700,10342.0550,592.0550,,,,,,,,,,
5143,7913.3150,14277.0650,20078.9400,-13592.9350,11727.6900,,,6383.3150,7687.6900,15500.8150,,17352.0650,22937.0650,,,,,,-5911.0600,,,,,,12420.1900,,,,,,11458.9400,30271.4400,-24599.8100,10330.8150,508.3150,,,,,,,,,,
5144,7934.5750,14298.3250,20100.2000,-13598.5500,11748.9500,,,6372.0750,7708.9500,15499.5750,,17399.5750,22958.3250,,,,,,-5959.8000,,,,,,12276.4500,,,,,,11447.7000,30260.2000,-24611.0500,10352.0750,424.5750,,,,,,,,,,
5145,7923.3350,14390.8350,20121.4600,-13594.7900,11770.2100,,,6360.8350,7841.4600,15477.0850,,17420.8350,22979.5850,,,,,,-5971.0400,,,,,,12265.2100,,,,,,11436.4600,30281.4600,-24589.7900,10373.3350,413.3350,,,,,,,,,,
5146,7792.0950,14412.0950,20110.2200,-13573.5300,11791.4700,,,6458.3450,7862.7200,15498.3450,,17447.7200,22968.3450,,,,,,-5982.2800,,,,,,12253.9700,,,,,,11425.2200,30302.7200,-24576.0300,10459.5950,434.5950,,,,,,,,,,
5147,7780.8550,14490.2300,20098.9800,-13612.2700,11806.4800,,,6507.7300,7970.2300,15519.6050,,17436.4800,22957.1050,,,,,,-5971.0200,,,,,,12242.7300,,,,,,11222.7300,30315.2300,-24554.7700,10480.8550,455.8550,,,,,,,,,,
5148,7769.6150,14511.4900,20087.7400,-13623.5100,11827.7400,,,6496.4900,7958.9900,15518.3650,,17470.2400,22930.8650,,,,,,-6001.0100,,,,,,12183.9900,,,,,,11211.4900,30336.4900,-24566.0100,10556.4900,477.1150,,,,,,,,,,
5149,7758.3750,14500.2500,20109.0000,-13634.7500,11791.5000,,,6542.1250,7947.7500,15530.8750,,17491.5000,22892.1250,,,,,,-6012.2500,,,,,,12172.7500,,,,,,11017.7500,30357.7500,-24544.7500,10577.7500,518.3750,,,,,,,,,,
5150,7747.1350,14461.5100,20179.0100,-13644.1150,11780.2600,,,6603.3850,8069.6350,15552.1350,,17480.2600,22913.3850,,,,,,-6042.2400,,,,,,12161.5100,,,,,,11006.5100,30346.5100,-24555.9900,10566.5100,533.3850,,,,,,,,,,
5151,7670.8950,14482.7700,20249.0200,-13622.8550,11760.2700,,,6592.1450,8195.8950,15573.3950,,17481.5200,22884.6450,,,,,,-6053.4800,,,,,,12149.0200,,,,,,10995.2700,30410.2700,-24567.2300,10631.5200,569.6450,,,,,,,,,,
5152,7659.6550,14516.5300,20270.2800,-13601.5950,11749.0300,,,6580.9050,8217.1550,15520.9050,,17502.7800,22873.4050,,,,,,-5892.2200,,,,,,12137.7800,,,,,,10876.5300,30399.0300,-24595.9700,10652.7800,590.9050,,,,,,,,,,
5153,7608.4150,14517.7900,20357.7900,-13612.8350,11737.7900,,,6777.1650,8238.4150,15509.6650,,17524.0400,22862.1650,,,,,,-5753.4600,,,,,,12129.0400,,,,,,10865.2900,30387.7900,-24607.2100,10674.0400,600.9150,,,,,,,,,,
5154,7629.6750,14539.0500,20454.0500,-13614.0750,11726.5500,,,6798.4250,8362.1750,15562.1750,,17512.8000,22850.9250,,,,,,-5764.7000,,,,,,12117.8000,,,,,,10854.0500,30384.0500,-24634.7000,10645.9250,589.6750,,,,,,,,,,
5155,7618.4350,14527.8100,20475.3100,-13592.8150,11772.8100,,,7027.8100,8383.4350,15497.1850,,17464.0600,22859.6850,,,,,,-5743.4400,,,,,,12131.5600,,,,,,10842.8100,30372.8100,-24645.9400,10667.1850,647.1850,,,,,,,,,,
5156,7607.1950,14549.0700,20385.3200,-13571.5550,11717.8200,,,7049.0700,8404.6950,15518.4450,,17485.3200,22859.6950,,,,,,-5618.4300,,,,,,12202.8200,,,,,,10747.8200,30389.0700,-24624.6800,10688.4450,635.9450,,,,,,,,,,
5157,7550.9550,14537.8300,20476.5800,-13560.2950,11706.5800,,,7037.8300,8425.9550,15539.7050,,17391.5800,22880.9550,,,,,,-5629.6700,,,,,,12224.0800,,,,,,10769.0800,30410.3300,-24603.4200,10727.2050,657.2050,,,,,,,,,,
5158,7500.9650,14526.5900,20497.8400,-13574.0350,11697.2150,,,7026.5900,8414.7150,15493.4650,,17311.5900,22869.7150,,,,,,-5474.6600,,,,,,12245.3400,,,,,,10757.8400,30465.3400,-24598.4100,10684.7150,730.9650,,,,,,,,,,
5159,7522.2250,14547.8500,20599.7250,-13585.2750,11685.9750,,,7015.3500,8497.2250,15448.4750,,17332.8500,22890.9750,,,,,,-5485.9000,,,,,,12244.1000,,,,,,10779.1000,30514.1000,-24603.4000,10673.4750,799.7250,,,,,,,,,,
5160,7543.4850,14562.8600,20620.9850,-13674.0150,11707.2350,,,7252.8600,8485.9850,15412.2350,,17354.1100,22840.9850,,,,,,-5464.6400,,,,,,12266.6100,,,,,,10767.8600,30502.8600,-24614.6400,10688.4850,820.9850,,,,,,,,,,
5161,7564.7450,14461.6200,20609.7450,-13685.2550,11728.4950,,,7274.1200,8507.2450,15400.9950,,17375.3700,22862.2450,,,,,,-5443.3800,,,,,,12287.8700,,,,,,10756.6200,30524.1200,,10709.7450,875.9950,,,,,,,,,,
5162,7553.5050,14482.8800,20656.0050,-13663.9950,11749.7550,,,7481.6300,8496.0050,15389.7550,,17200.3800,22851.0050,,,,,,-5283.3700,,,,,,12316.6300,,,,,,10780.3800,30545.3800,,10731.0050,864.7550,,,,,,,,,,
5163,7542.2650,14504.1400,20677.2650,-13642.7350,11771.0150,,,7502.8900,8484.7650,15397.2650,,17221.6400,22792.2650,,,,,,-5426.4850,,,,,,12279.7650,,,,,,10805.3900,30566.6400,,10752.2650,886.0150,,,,,,,,,,
5164,7498.5250,14395.4000,20666.0250,-13621.4750,11792.2750,,,7632.9000,8572.2750,15418.5250,,17242.9000,22843.5250,,,,,,-5437.7250,,,,,,12231.0250,,,,,,10794.1500,30589.1500,,10704.7750,968.5250,,,,,,,,,,
5165,7487.2850,14339.1600,20687.2850,-13600.2150,11732.2850,,,7654.1600,8628.5350,15439.7850,,17000.4100,22891.0350,,,,,,-5416.4650,,,,,,12179.7850,,,,,,10782.9100,30591.6600,,10681.6600,957.2850,,,,,,,,,,
5166,7476.0450,14327.9200,20708.5450,-13578.9550,11721.0450,,,7545.4200,8649.7950,15428.5450,,16757.9200,22868.5450,,,,,,-5231.4550,,,,,,12122.2950,,,,,,10836.0450,30566.6700,,10702.9200,1064.7950,,,,,,,,,,
5167,7444.1800,14222.9300,20729.8050,-13557.6950,11612.3050,,,7566.6800,8692.3050,15417.3050,,16779.1800,22838.5550,,,,,,-5210.1950,,,,,,12143.5550,,,,,,10857.3050,30539.1800,,10724.1800,1171.0550,,,,,,,,,,
5168,7465.4400,14244.1900,20718.5650,-13746.4350,11633.5650,,,7476.6900,8713.5650,15406.0650,,16517.9400,22859.8150,,,,,,-5038.9350,,,,,,12183.5650,,,,,,10878.5650,30527.9400,,10740.4400,1159.8150,,,,,,,,,,
5169,7454.2000,14112.9500,20707.3250,-13725.1750,11622.3250,,,7497.9500,8702.3250,15456.0750,,16266.7000,22881.0750,,,,,,-4861.4250,,,,,,12204.8250,,,,,,10899.8250,30549.2000,,10747.9500,1148.5750,,,,,,,,,,
5170,7436.7100,13964.2100,20636.0850,-13736.4150,11482.3350,,,7486.7100,8692.3350,15371.0850,,16004.2100,22869.8350,,,,,,-4840.1650,,,,,,12193.5850,,,,,,10921.0850,30507.9600,,10769.2100,1137.3350,,,,,,,,,,
5171,7430.4700,14107.9700,20657.3450,-13715.1550,11471.0950,,,7507.9700,8671.0950,15392.3450,,16025.4700,22838.5950,,,,,,-4672.6550,,,,,,12182.3450,,,,,,10868.5950,30450.4700,,10770.4700,1126.0950,,,,,,,,,,
5172,7469.8550,14096.7300,20572.3550,-13962.6450,11616.1050,,,7529.2300,8659.8550,15381.1050,,16046.7300,22859.8550,,,,,,-4651.3950,,,,,,12171.1050,,,,,,10889.8550,30471.7300,,10791.7300,1114.8550,,,,,,,,,,
5173,7491.1150,14244.8650,,-13941.3850,11773.6150,,,7517.9900,8692.3650,15464.8650,,15757.9900,22848.6150,,,,,,-4630.1350,,,,,,12159.8650,,,,,,10832.3650,30506.7400,,10780.4900,1136.1150,,,,,,,,,,
5174,7517.3750,14233.6250,,-13952.6250,11794.8750,,,7539.2500,8713.6250,15531.1250,,15779.2500,22837.3750,,,,,,-4608.8750,,,,,,12148.6250,,,,,,10782.3750,30528.0000,,10794.2500,1124.8750,,,,,,,,,,
5175,7564.8850,14222.3850,,-14213.8650,11816.1350,,,7560.5100,8729.8850,15519.8850,,15800.5100,22826.1350,,,,,,-4587.6150,,,,,,12181.1350,,,,,,10736.7600,30516.7600,,10823.0100,1113.6350,,,,,,,,,,
5176,7586.1450,14211.1450,,-14225.1050,11837.3950,,,7556.7700,8751.1450,15446.1450,,15496.7700,22801.7700,,,,,,-4566.3550,,,,,,12237.3950,,,,,,10758.0200,30526.1450,,10811.7700,1082.3950,,,,,,,,,,
5177,7606.1550,14199.9050,,-14003.8450,11751.1550,,,7565.5300,8773.6550,15434.9050,,15485.5300,22779.2800,,,,,,-4486.3450,,,,,,12275.5300,,,,,,10796.7800,30501.1550,,10800.5300,1054.9050,,,,,,,,,,
5178,7621.1650,14368.6650,,-14015.0850,11844.9150,,,7582.4150,8752.4150,15524.9150,,15474.2900,22789.2900,,,,,,-4407.5850,,,,,,12296.7900,,,,,,10774.2900,30473.0400,,10789.2900,1043.6650,,,,,,,,,,
5179,7609.9250,14389.9250,,-13993.8250,11833.6750,,,7571.1750,8741.1750,15546.1750,,15463.0500,22806.8000,,,,,,-4386.3250,,,,,,12309.3000,,,,,,10766.8000,30460.5500,,10795.5500,1069.9250,,,,,,,,,,
5180,7678.6850,14411.1850,,-13972.5650,11854.9350,,,7592.4350,8767.4350,15567.4350,,15451.8100,22831.8100,,,,,,-4295.6900,,,,,,12298.0600,,,,,,10788.0600,30449.3100,,10810.5600,1084.9350,,,,,,,,,,
5181,7768.0700,14533.6950,,-13725.0550,11876.1950,,,7613.6950,8781.1950,15502.4450,,15201.8200,22853.0700,,,,,,-4306.9300,,,,,,12336.8200,,,,,,10849.3200,30448.0700,,10833.0700,1073.6950,,,,,,,,,,
5182,7789.3300,14647.4550,,-13736.2950,11985.5800,,,7517.4550,8802.4550,15523.7050,,14949.3300,22874.3300,,,,,,-4285.6700,,,,,,12393.0800,,,,,,10838.0800,30429.3300,,10854.3300,1062.4550,,,,,,,,,,
5183,7906.8400,14636.2150,,-13976.2850,11974.3400,,,7538.7150,8791.2150,15473.7150,,14970.5900,22889.3400,,,,,,-4264.4100,,,,,,12414.3400,,,,,,10859.3400,30418.0900,,10875.5900,1051.2150,,,,,,,,,,
5184,7928.1000,14657.4750,,-13987.5250,11963.1000,,,7429.9750,8821.2250,15462.4750,,14959.3500,22900.6000,,,,,,-4243.1500,,,,,,12435.6000,,,,,,10916.2250,30393.1000,,10884.9750,1018.1000,,,,,,,,,,
5185,7916.8600,14554.9850,,-13998.7650,11984.3600,,,7328.7350,8842.4850,15483.7350,,14714.3600,22921.8600,,,,,,-4221.8900,,,,,,12445.6100,,,,,,10904.9850,30414.3600,,10906.2350,985.6100,,,,,,,,,,
5186,7905.6200,14469.9950,,-14010.0050,12005.6200,,,7349.9950,8792.4950,15504.9950,,14703.1200,22919.3700,,,,,,-4158.1300,,,,,,12459.3700,,,,,,10893.7450,30403.1200,,10894.9950,1006.8700,,,,,,,,,,
5187,8044.3800,14491.2550,,-13988.7450,12026.8800,,,7226.2550,8813.7550,15587.5050,,14691.8800,22940.6300,,,,,,-4098.1200,,,,,,12480.6300,,,,,,10857.5050,30384.3800,,10883.7550,949.3800,,,,,,,,,,
5188,8196.8900,14553.7650,,-13999.9850,11933.1400,,,7247.5150,8802.5150,15490.0150,,14521.8900,22949.3900,,,,,,-4109.3600,,,,,,12460.0150,,,,,,10846.2650,30348.1400,,10872.5150,938.1400,,,,,,,,,,
5189,8218.1500,14601.2750,,-14011.2250,11921.9000,,,7098.7750,8823.7750,15478.7750,,14339.4000,22933.1500,,,,,,-4120.6000,,,,,,12418.7750,,,,,,10843.7750,30369.4000,,10819.4000,988.1500,,,,,,,,,,
5190,8239.4100,14590.0350,,-14022.4650,11825.6600,,,7120.0350,8823.7850,15467.5350,,14360.6600,22954.4100,,,,,,-4051.8400,,,,,,12440.0350,,,,,,10865.0350,30343.1600,,10840.6600,1024.4100,,,,,,,,,,
5191,8228.1700,14578.7950,,-13686.2050,11814.4200,,,6996.2950,8813.7950,15456.2950,,14200.6700,22975.6700,,,,,,-4063.0800,,,,,,12428.7950,,,,,,10886.2950,30306.9200,,10829.4200,1053.1700,,,,,,,,,,
5192,8334.4300,14660.0550,,-13697.4450,11835.6800,,,6890.6800,8835.0550,15397.5550,,14055.0550,22964.4300,,,,,,-3964.3200,,,,,,12417.5550,,,,,,10875.0550,30328.1800,,10786.9300,1074.4300,,,,,,,,,,
5193,8431.9400,14648.8150,,-14022.4350,11809.4400,,,6911.9400,8832.5650,15386.3150,,14076.3150,22953.1900,,,,,,-3943.0600,,,,,,12380.0650,,,,,,10896.3150,30316.9400,,10765.6900,1108.1900,,,,,,,,,,
5194,8453.2000,14670.0750,,-14033.6750,11798.2000,,,6933.2000,8853.8250,15407.5750,,14065.0750,22915.7000,,,,,,-3859.3000,,,,,,12401.3250,,,,,,10933.2000,30294.4500,,10740.7000,1129.4500,,,,,,,,,,
5195,8474.4600,14772.5850,,-14044.9150,11786.9600,,,6954.4600,8816.9600,15447.5850,,13936.3350,22936.9600,,,,,,-3811.7900,,,,,,12422.5850,,,,,,10974.4600,30309.4600,,10761.9600,1118.2100,,,,,,,,,,
5196,8463.2200,14793.8450,,-13757.4050,11876.9700,,,6943.2200,8838.2200,15468.8450,,13925.0950,22925.7200,,,,,,-3790.5300,,,,,,12411.3450,,,,,,10995.7200,30291.9700,,10781.9700,1168.2200,,,,,,,,,,
5197,8451.9800,14782.6050,,-13736.1450,11865.7300,,,6931.9800,8820.7300,15457.6050,,13913.8550,22914.4800,,,,,,-3769.2700,,,,,,12361.3550,,,,,,10984.4800,30343.2300,,10808.8550,1209.4800,,,,,,,,,,
5198,8504.4900,14803.8650,,-13461.1350,11776.9900,,,6755.7400,8829.4900,15446.3650,,13902.6150,22868.2400,,,,,,-3748.0100,,,,,,12350.1150,,,,,,10973.2400,30381.9900,,10783.8650,1138.2400,,,,,,,,,,
5199,8582.0000,14825.1250,,-13439.8750,11798.2500,,,6777.0000,8850.7500,15435.1250,,13857.6250,22857.0000,,,,,,-3764.2500,,,,,,12338.8750,,,,,,11023.2500,30403.2500,,10772.6250,1197.6250,,,,,,,,,,
5200,8603.2600,14813.8850,,-13451.1150,11819.5100,,,6586.3850,8839.5100,15423.8850,,13878.8850,,,,,,,-3775.4900,,,,,,12318.8850,,,,,,11012.0100,30424.5100,,10793.8850,1186.3850,,,,,,,,,,
5201,8624.5200,14802.6450,,-13233.6050,11743.2700,,,6607.6450,8800.7700,15412.6450,,13856.3950,,,,,,,-3754.2300,,,,,,12340.1450,,,,,,11033.2700,30445.7700,,10760.1450,1275.1450,,,,,,,,,,
5202,8604.5300,14791.4050,,-12987.9700,11732.0300,,,6596.4050,8822.0300,15405.1550,,13846.4050,,,,,,,-3732.9700,,,,,,12361.4050,,,,,,11054.5300,30582.0300,,10748.9050,1285.1550,,,,,,,,,,
5203,8555.1650,14780.1650,,-12999.2100,11660.7900,,,6391.4150,8762.0400,15393.9150,,13867.6650,,,,,,,-3764.2100,,,,,,12382.6650,,,,,,11079.5400,30603.2900,,10770.1650,1270.1650,,,,,,,,,,
5204,8516.4250,14746.4250,,-12748.5750,11649.5500,,,6380.1750,8708.3000,15382.6750,,13856.4250,,,,,,,-3782.9500,,,,,,12371.4250,,,,,,11068.3000,30690.8000,,10730.1750,1258.9250,,,,,,,,,,
5205,8472.6850,14721.4350,,-12492.3150,11638.3100,,,6401.4350,8697.0600,15371.4350,,13820.1850,,,,,,,-3761.6900,,,,,,12318.3100,,,,,,11057.0600,30679.5600,,10691.4350,1251.4350,,,,,,,,,,
5206,8493.9450,14742.6950,,-12471.0550,11627.0700,,,6422.6950,8685.8200,15386.4450,,13795.1950,,,,,,,-3749.1800,,,,,,12307.0700,,,,,,11078.3200,30700.8200,,10680.1950,1272.6950,,,,,,,,,,
5207,8515.2050,14708.9550,,-12449.7950,11615.8300,,,6411.4550,8674.5800,15375.2050,,13816.4550,,,,,,,-3760.4200,,,,,,12319.5800,,,,,,11067.0800,30722.0800,,10701.4550,1203.9550,,,,,,,,,,
5208,8503.9650,14727.0900,,-12428.5350,11642.0900,,,6170.2150,8663.3400,15371.4650,,13837.7150,,,,,,,-3739.1600,,,,,,12340.8400,,,,,,11159.5900,30743.3400,,10708.9650,1146.4650,,,,,,,,,,
5209,8492.7250,14748.3500,,-12153.5250,11649.6000,,,5931.4750,8664.6000,15383.9750,,13826.4750,,,,,,,-3750.4000,,,,,,12362.1000,,,,,,11148.3500,30622.1000,,10697.7250,1135.2250,,,,,,,,,,
5210,8408.9850,14742.1100,,-12164.7650,11638.3600,,,5952.7350,8685.8600,15405.2350,,13815.2350,,,,,,,-3761.6400,,,,,,12350.8600,,,,,,11075.2350,30610.8600,,10718.9850,1123.9850,,,,,,,,,,
5211,8430.2450,14730.8700,,-12384.7550,11668.3700,,,5973.9950,8687.1200,15397.7450,,13732.7450,,,,,,,-3772.8800,,,,,,12339.6200,,,,,,11096.4950,30532.1200,,10740.2450,1112.7450,,,,,,,,,,
5212,8451.5050,14752.1300,,-12591.6200,11689.6300,,,5995.2550,8675.8800,15386.5050,,13721.5050,,,,,,,-3784.1200,,,,,,12394.6300,,,,,,11009.6300,30468.3800,,10718.3800,1105.2550,,,,,,,,,,
5213,8472.7650,14773.3900,,-12602.8600,11729.0150,,,5686.5150,8697.1400,15389.0150,,13640.2650,,,,,,,-3795.3600,,,,,,12408.3900,,,,,,11030.8900,30457.1400,,10680.8900,1126.5150,,,,,,,,,,
5214,8461.5250,14762.1500,,-12581.6000,11750.2750,,,5707.7750,8719.6500,15410.2750,,13577.7750,,,,,,,-3855.3500,,,,,,12419.6500,,,,,,11052.1500,30364.0250,,10669.6500,1115.2750,,,,,,,,,,
5215,8450.2850,14750.9100,,-12800.3400,11762.7850,,,5729.0350,8740.9100,15415.2850,,13566.5350,,,,,,,-3910.3400,,,,,,12440.9100,,,,,,11040.9100,30385.2850,,10690.9100,1104.0350,,,,,,,,,,
5216,8439.0450,14739.6700,,-12811.5800,11766.5450,,,5750.2950,8729.6700,15411.5450,,13555.2950,,,,,,,-3889.0800,,,,,,12429.6700,,,,,,11029.6700,30374.0450,,10669.0450,1110.2950,,,,,,,,,,
5217,8427.8050,14759.6800,,-12790.3200,11802.8050,,,5771.5550,8718.4300,15400.3050,,13609.0550,,,,,,,-3900.3200,,,,,,12418.4300,,,,,,10957.1800,30362.8050,,10657.8050,1164.0550,,,,,,,,,,
5218,8416.5650,14780.9400,,-13059.0600,11824.0650,,,5337.8150,8735.9400,15409.0650,,13597.8150,,,,,,,-3964.0600,,,,,,12400.9400,,,,,,10892.8150,30279.0650,,10646.5650,1225.3150,,,,,,,,,,
5219,8405.3250,14802.2000,,-13070.3000,11812.8250,,,5359.0750,8757.2000,15397.8250,,13675.3250,,,,,,,-3942.8000,,,,,,12389.7000,,,,,,10835.3250,30336.5750,,10639.7000,1246.5750,,,,,,,,,,
5220,8240.3350,14836.5850,,-13049.0400,11801.5850,,,5380.3350,8745.9600,15450.3350,,13664.0850,,,,,,,-3921.5400,,,,,,12378.4600,,,,,,10856.5850,30357.8350,,10628.4600,1267.8350,,,,,,,,,,
5221,8261.5950,14825.3450,,-13027.7800,11790.3450,,,5369.0950,8734.7200,15439.0950,,13652.8450,,,,,,,-3900.2800,,,,,,12402.2200,,,,,,10877.8450,30409.0950,,10621.5950,1289.0950,,,,,,,,,,
5222,8250.3550,14846.6050,,-13311.5200,11829.1050,,,4864.1050,8723.4800,15427.8550,,13734.1050,,,,,,,-3911.5200,,,,,,12420.9800,,,,,,10942.8550,30430.3550,,10610.3550,1310.3550,,,,,,,,,,
5223,8239.1150,14867.8650,,-13322.7600,11886.6150,,,4885.3650,8719.7400,15411.6150,,13806.6150,,,,,,,-3994.0100,,,,,,12442.2400,,,,,,10964.1150,30467.8650,,10605.9900,1244.1150,,,,,,,,,,
5224,8227.8750,14916.6250,,-13334.0000,11907.8750,,,4874.1250,8741.0000,15430.3750,,13827.8750,,,,,,,-4066.5000,,,,,,12434.7500,,,,,,10985.3750,30456.6250,,10627.2500,1232.8750,,,,,,,,,,
5225,8216.6350,14971.6350,,-13345.2400,11890.3850,,,4347.2600,8701.0100,15414.1350,,13816.6350,,,,,,,-4045.2400,,,,,,12456.0100,,,,,,11006.6350,30445.3850,,10679.7600,1254.1350,,,,,,,,,,
5226,8205.3950,14897.8950,,-13482.7300,11911.6450,,,3868.5200,8722.2700,15411.6450,,13805.3950,,,,,,,-4023.9800,,,,,,12444.7700,,,,,,11027.8950,30434.1450,,10747.2700,1205.3950,,,,,,,,,,
5227,8194.1550,14886.6550,,-13493.9700,11969.1550,,,3857.2800,8667.2800,15400.4050,,13895.4050,,,,,,,-4206.4700,,,,,,12433.5300,,,,,,11031.6550,30309.1550,,10768.5300,1146.6550,,,,,,,,,,
5228,8182.9150,14802.9150,,-13505.2100,12047.9150,,,3846.0400,8688.5400,15421.6650,,13884.1650,,,,,,,-4185.2100,,,,,,12428.5400,,,,,,11022.9150,30297.9150,,10789.7900,1135.4150,,,,,,,,,,
5229,8101.6750,14824.1750,,-13516.4500,12069.1750,,,3834.8000,8677.3000,15461.6750,,13905.4250,,,,,,,-4163.9500,,,,,,12417.3000,,,,,,11085.4250,30194.1750,,10778.5500,1090.4250,,,,,,,,,,
5230,8025.4350,14845.4350,,-13428.9400,11986.6850,,,3393.5600,8614.8100,15490.4350,,13817.9350,,,,,,,-4142.6900,,,,,,12406.0600,,,,,,11141.6850,30090.4350,,10767.3100,1079.1850,,,,,,,,,,
5231,7930.4450,14799.1950,,-13407.6800,11975.4450,,,2982.3200,8554.8200,15479.1950,,13709.1950,,,,,,,-4121.4300,,,,,,12449.8200,,,,,,11162.9450,30002.3200,,10778.5700,1080.4450,,,,,,,,,,
5232,7919.2050,14751.7050,,-13418.9200,11964.2050,,,2971.0800,8576.0800,15536.7050,,13697.9550,,,,,,,-4100.1700,,,,,,12504.8300,,,,,,11184.2050,30023.5800,,10799.8300,1055.4550,,,,,,,,,,
5233,7857.3400,14740.4650,,-13430.1600,11971.7150,,,2579.8400,8503.5900,15557.9650,,13779.2150,,,,,,,-4111.4100,,,,,,12526.0900,,,,,,11205.4650,30113.5900,,10822.9650,1044.2150,,,,,,,,,,
5234,7846.1000,14737.3500,,-13441.4000,11965.4750,,,2601.1000,8428.6000,15625.4750,,13851.7250,,,,,,,-4122.6500,,,,,,12591.1000,,,,,,11194.2250,30134.8500,,10845.4750,1032.9750,,,,,,,,,,
